w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,class_label,val
0,1,1,1,0,0,1,0,1,1,0,0,0,0,desk_lamp,0.02197802197802198
0,1,1,0,1,1,1,1,0,1,0,0,0,1,ant,0.35
0,1,1,0,1,1,1,1,0,1,0,0,0,1,helmet,0.09999999999999999
0,1,1,0,1,1,1,1,0,1,0,0,0,1,desk_lamp,0.03296703296703297
0,1,0,0,0,0,0,0,0,1,1,1,0,1,ant,0.1
0,1,0,0,0,0,0,0,0,1,1,1,0,1,helmet,0.12222222222222223
0,1,0,0,0,0,0,0,0,1,1,1,0,1,desk_lamp,0.14285714285714285
0,1,0,0,1,1,0,1,0,1,1,1,1,0,ant,0.1
0,1,0,0,1,1,0,1,0,1,1,1,1,0,helmet,0.06666666666666668
0,1,0,0,1,1,0,1,0,1,1,1,1,0,desk_lamp,0.1098901098901099
0,0,1,0,0,0,1,0,1,0,1,1,1,1,ant,0.1
0,0,1,0,0,0,1,0,1,0,1,1,1,1,helmet,0.1
0,0,1,0,0,0,1,0,1,0,1,1,1,1,desk_lamp,0.14835164835164832
1,0,1,0,0,0,1,0,1,1,0,0,1,0,ant,0.05
1,0,1,0,0,0,1,0,1,1,0,0,1,0,helmet,0.04444444444444444
1,0,1,0,0,0,1,0,1,1,0,0,1,0,desk_lamp,0.05494505494505495
1,0,1,0,0,1,1,0,1,1,0,0,1,0,ant,0.05
1,0,1,0,0,1,1,0,1,1,0,0,1,0,helmet,0.04444444444444444
1,0,1,0,0,1,1,0,1,1,0,0,1,0,desk_lamp,0.05494505494505495
1,1,0,1,1,0,0,1,0,1,1,0,1,1,ant,0.15
1,1,0,1,1,0,0,1,0,1,1,0,1,1,helmet,0.04444444444444444
1,1,0,1,1,0,0,1,0,1,1,0,1,1,desk_lamp,0.08791208791208792
0,0,0,0,1,1,0,1,0,0,1,0,0,1,ant,0.1
0,0,0,0,1,1,0,1,0,0,1,0,0,1,helmet,0.01111111111111111
0,0,0,0,1,1,0,1,0,0,1,0,0,1,desk_lamp,0.06593406593406594
0,0,1,0,0,0,1,1,0,0,0,1,1,1,ant,0.1
0,0,1,0,0,0,1,1,0,0,0,1,1,1,helmet,0.05555555555555556
0,0,1,0,0,0,1,1,0,0,0,1,1,1,desk_lamp,0.11538461538461539
0,1,0,1,0,0,0,0,0,1,1,0,0,0,ant,0.15
0,1,0,1,0,0,0,0,0,1,1,0,0,0,helmet,0.01111111111111111
0,1,0,1,0,0,0,0,0,1,1,0,0,0,desk_lamp,0.03846153846153847
0,1,1,1,1,1,1,0,1,0,1,0,1,1,ant,0.2
0,1,1,1,1,1,1,0,1,0,1,0,1,1,helmet,0.04444444444444444
0,1,1,1,1,1,1,0,1,0,1,0,1,1,desk_lamp,0.08791208791208792
1,1,0,1,1,0,0,0,1,1,1,0,0,1,ant,0.15
1,1,0,1,1,0,0,0,1,1,1,0,0,1,helmet,0.06666666666666667
1,1,0,1,1,0,0,0,1,1,1,0,0,1,desk_lamp,0.12087912087912088
1,1,1,0,1,0,1,0,0,0,1,0,1,0,ant,0.0
1,1,1,0,1,0,1,0,0,0,1,0,1,0,helmet,0.05555555555555556
1,1,1,0,1,0,1,0,0,0,1,0,1,0,desk_lamp,0.08791208791208792
1,1,1,1,1,0,0,0,1,0,1,0,0,0,ant,0.0
1,1,1,1,1,0,0,0,1,0,1,0,0,0,helmet,0.02222222222222222
1,1,1,1,1,0,0,0,1,0,1,0,0,0,desk_lamp,0.13736263736263737
0,1,1,0,0,1,1,1,1,1,0,0,1,0,ant,0.0
0,1,1,0,0,1,1,1,1,1,0,0,1,0,helmet,0.04444444444444444
0,1,1,0,0,1,1,1,1,1,0,0,1,0,desk_lamp,0.04395604395604396
0,0,1,1,1,1,1,0,0,0,1,0,1,0,ant,0.0
0,0,1,1,1,1,1,0,0,0,1,0,1,0,helmet,0.04444444444444444
0,0,1,1,1,1,1,0,0,0,1,0,1,0,desk_lamp,0.03846153846153847
0,0,0,1,1,1,0,0,0,0,0,0,1,1,ant,0.1
0,0,0,1,1,1,0,0,0,0,0,0,1,1,helmet,0.06666666666666668
0,0,0,1,1,1,0,0,0,0,0,0,1,1,desk_lamp,0.05494505494505495
1,1,1,1,1,1,0,1,0,1,0,1,0,1,ant,0.2
1,1,1,1,1,1,0,1,0,1,0,1,0,1,helmet,0.2333333333333333
1,1,1,1,1,1,0,1,0,1,0,1,0,1,desk_lamp,0.14285714285714285
0,0,0,0,0,1,0,0,1,1,0,1,0,1,ant,0.2
0,0,0,0,0,1,0,0,1,1,0,1,0,1,helmet,0.19999999999999998
0,0,0,0,0,1,0,0,1,1,0,1,0,1,desk_lamp,0.15384615384615383
0,1,1,1,1,1,0,1,0,1,1,1,0,0,ant,0.1
0,1,1,1,1,1,0,1,0,1,1,1,0,0,helmet,0.18888888888888888
0,1,1,1,1,1,0,1,0,1,1,1,0,0,desk_lamp,0.11538461538461539
0,1,1,0,0,1,0,0,0,1,0,0,0,0,ant,0.05
0,1,1,0,0,1,0,0,0,1,0,0,0,0,helmet,0.05555555555555556
0,1,1,0,0,1,0,0,0,1,0,0,0,0,desk_lamp,0.02197802197802198
1,1,1,1,1,1,0,1,1,0,1,0,0,0,ant,0.0
1,1,1,1,1,1,0,1,1,0,1,0,0,0,helmet,0.02222222222222222
1,1,1,1,1,1,0,1,1,0,1,0,0,0,desk_lamp,0.13736263736263737
0,1,0,0,1,1,1,1,0,0,1,1,0,1,ant,0.1
0,1,0,0,1,1,1,1,0,0,1,1,0,1,helmet,0.12222222222222223
0,1,0,0,1,1,1,1,0,0,1,1,0,1,desk_lamp,0.14835164835164835
1,1,1,0,0,1,1,0,0,0,0,0,0,1,ant,0.05
1,1,1,0,0,1,1,0,0,0,0,0,0,1,helmet,0.04444444444444444
1,1,1,0,0,1,1,0,0,0,0,0,0,1,desk_lamp,0.07142857142857142
1,0,0,1,0,1,0,1,1,0,0,0,1,0,ant,0.0
1,0,0,1,0,1,0,1,1,0,0,0,1,0,helmet,0.04444444444444444
1,0,0,1,0,1,0,1,1,0,0,0,1,0,desk_lamp,0.05494505494505495
1,0,1,1,0,0,0,1,0,1,1,0,1,0,ant,0.0
1,0,1,1,0,0,0,1,0,1,1,0,1,0,helmet,0.04444444444444444
1,0,1,1,0,0,0,1,0,1,1,0,1,0,desk_lamp,0.06593406593406594
0,1,0,1,1,1,1,0,1,0,0,1,1,1,ant,0.1
0,1,0,1,1,1,1,0,1,0,0,1,1,1,helmet,0.07777777777777779
0,1,0,1,1,1,1,0,1,0,0,1,1,1,desk_lamp,0.12637362637362637
1,1,1,0,0,1,0,0,0,0,0,1,0,1,ant,0.1
1,1,1,0,0,1,0,0,0,0,0,1,0,1,helmet,0.22222222222222224
1,1,1,0,0,1,0,0,0,0,0,1,0,1,desk_lamp,0.13186813186813187
1,0,1,1,1,0,0,0,1,1,0,0,0,1,ant,0.2
1,0,1,1,1,0,0,0,1,1,0,0,0,1,helmet,0.09999999999999999
1,0,1,1,1,0,0,0,1,1,0,0,0,1,desk_lamp,0.07692307692307694
0,0,1,1,0,1,1,1,0,0,0,0,1,0,ant,0.0
0,0,1,1,0,1,1,1,0,0,0,0,1,0,helmet,0.04444444444444444
0,0,1,1,0,1,1,1,0,0,0,0,1,0,desk_lamp,0.03846153846153847
1,1,1,1,1,0,0,0,0,1,0,0,0,1,ant,0.25
1,1,1,1,1,0,0,0,0,1,0,0,0,1,helmet,0.08888888888888888
1,1,1,1,1,0,0,0,0,1,0,0,0,1,desk_lamp,0.06593406593406594
0,1,1,1,0,0,0,1,0,0,0,1,0,0,ant,0.0
0,1,1,1,0,0,0,1,0,0,0,1,0,0,helmet,0.18888888888888888
0,1,1,1,0,0,0,1,0,0,0,1,0,0,desk_lamp,0.13186813186813187
1,0,0,0,1,0,1,1,1,1,0,1,0,0,ant,0.0
1,0,0,0,1,0,1,1,1,1,0,1,0,0,helmet,0.28888888888888886
1,0,0,0,1,0,1,1,1,1,0,1,0,0,desk_lamp,0.1263736263736264
0,1,1,1,1,0,0,0,0,0,1,0,0,0,ant,0.0
0,1,1,1,1,0,0,0,0,0,1,0,0,0,helmet,0.02222222222222222
0,1,1,1,1,0,0,0,0,0,1,0,0,0,desk_lamp,0.03296703296703297
0,1,1,1,1,1,1,1,0,1,1,1,0,1,ant,0.1
0,1,1,1,1,1,1,1,0,1,1,1,0,1,helmet,0.12222222222222223
0,1,1,1,1,1,1,1,0,1,1,1,0,1,desk_lamp,0.14285714285714285
1,0,0,0,1,0,1,1,1,1,1,1,0,0,ant,0.05
1,0,0,0,1,0,1,1,1,1,1,1,0,0,helmet,0.25555555555555554
1,0,0,0,1,0,1,1,1,1,1,1,0,0,desk_lamp,0.14285714285714285
0,1,0,0,1,0,1,0,0,0,1,1,0,1,ant,0.1
0,1,0,0,1,0,1,0,0,0,1,1,0,1,helmet,0.12222222222222223
0,1,0,0,1,0,1,0,0,0,1,1,0,1,desk_lamp,0.15384615384615388
1,0,1,0,0,0,1,1,1,1,0,0,1,1,ant,0.2
1,0,1,0,0,0,1,1,1,1,0,0,1,1,helmet,0.04444444444444444
1,0,1,0,0,0,1,1,1,1,0,0,1,1,desk_lamp,0.07142857142857144
1,0,0,1,1,1,0,0,1,1,0,0,0,0,ant,0.0
1,0,0,1,1,1,0,0,1,1,0,0,0,0,helmet,0.07777777777777777
1,0,0,1,1,1,0,0,1,1,0,0,0,0,desk_lamp,0.03846153846153847
0,0,0,1,1,1,1,1,0,1,0,0,1,0,ant,0.0
0,0,0,1,1,1,1,1,0,1,0,0,1,0,helmet,0.04444444444444444
0,0,0,1,1,1,1,1,0,1,0,0,1,0,desk_lamp,0.04395604395604396
1,1,0,1,0,1,1,0,0,0,1,1,0,0,ant,0.0
1,1,0,1,0,1,1,0,0,0,1,1,0,0,helmet,0.18888888888888888
1,1,0,1,0,1,1,0,0,0,1,1,0,0,desk_lamp,0.13186813186813187
1,0,0,1,1,1,1,1,0,1,0,1,0,0,ant,0.0
1,0,0,1,1,1,1,1,0,1,0,1,0,0,helmet,0.3
1,0,0,1,1,1,1,1,0,1,0,1,0,0,desk_lamp,0.12637362637362637
0,1,0,1,1,1,0,0,1,0,1,0,1,0,ant,0.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,helmet,0.04444444444444444
0,1,0,1,1,1,0,0,1,0,1,0,1,0,desk_lamp,0.04945054945054945
0,1,1,1,1,0,0,0,0,1,0,0,1,0,ant,0.0
0,1,1,1,1,0,0,0,0,1,0,0,1,0,helmet,0.04444444444444444
0,1,1,1,1,0,0,0,0,1,0,0,1,0,desk_lamp,0.04395604395604396
1,1,0,0,1,1,0,0,1,1,0,0,0,1,ant,0.2
1,1,0,0,1,1,0,0,1,1,0,0,0,1,helmet,0.09999999999999999
1,1,0,0,1,1,0,0,1,1,0,0,0,1,desk_lamp,0.07142857142857142
0,1,1,1,0,0,0,1,0,1,0,1,1,0,ant,0.05
0,1,1,1,0,0,0,1,0,1,0,1,1,0,helmet,0.06666666666666668
0,1,1,1,0,0,0,1,0,1,0,1,1,0,desk_lamp,0.08791208791208792
0,0,1,0,1,0,0,0,1,1,1,1,0,0,ant,0.1
0,0,1,0,1,0,0,0,1,1,1,1,0,0,helmet,0.18888888888888888
0,0,1,0,1,0,0,0,1,1,1,1,0,0,desk_lamp,0.1208791208791209
0,0,1,1,0,1,0,1,1,1,0,0,1,0,ant,0.0
0,0,1,1,0,1,0,1,1,1,0,0,1,0,helmet,0.04444444444444444
0,0,1,1,0,1,0,1,1,1,0,0,1,0,desk_lamp,0.04395604395604396
0,1,1,1,0,0,1,1,1,0,0,1,1,1,ant,0.1
0,1,1,1,0,0,1,1,1,0,0,1,1,1,helmet,0.07777777777777779
0,1,1,1,0,0,1,1,1,0,0,1,1,1,desk_lamp,0.12637362637362637
1,1,0,0,0,0,0,1,1,1,0,0,0,0,ant,0.0
1,1,0,0,0,0,0,1,1,1,0,0,0,0,helmet,0.08888888888888888
1,1,0,0,0,0,0,1,1,1,0,0,0,0,desk_lamp,0.03846153846153847
1,0,0,1,1,1,0,1,0,1,0,1,0,1,ant,0.2
1,0,0,1,1,1,0,1,0,1,0,1,0,1,helmet,0.2333333333333333
1,0,0,1,1,1,0,1,0,1,0,1,0,1,desk_lamp,0.14285714285714285
1,1,1,1,1,0,1,0,1,0,0,1,0,1,ant,0.1
1,1,1,1,1,0,1,0,1,0,0,1,0,1,helmet,0.22222222222222224
1,1,1,1,1,0,1,0,1,0,0,1,0,1,desk_lamp,0.14835164835164835
0,0,0,0,0,1,1,0,1,1,0,1,0,0,ant,0.1
0,0,0,0,0,1,1,0,1,1,0,1,0,0,helmet,0.2333333333333333
0,0,0,0,0,1,1,0,1,1,0,1,0,0,desk_lamp,0.1098901098901099
0,1,0,0,1,1,1,0,1,1,1,1,1,0,ant,0.1
0,1,0,0,1,1,1,0,1,1,1,1,1,0,helmet,0.07777777777777779
0,1,0,0,1,1,1,0,1,1,1,1,1,0,desk_lamp,0.11538461538461539
1,1,0,1,0,1,1,1,1,1,1,0,0,1,ant,0.15
1,1,0,1,0,1,1,1,1,1,1,0,0,1,helmet,0.06666666666666667
1,1,0,1,0,1,1,1,1,1,1,0,0,1,desk_lamp,0.12087912087912088
0,0,0,1,0,0,1,1,0,0,0,0,1,1,ant,0.1
0,0,0,1,0,0,1,1,0,0,0,0,1,1,helmet,0.06666666666666668
0,0,0,1,0,0,1,1,0,0,0,0,1,1,desk_lamp,0.05494505494505495
0,0,0,0,0,0,1,1,0,1,0,0,0,1,ant,0.35
0,0,0,0,0,0,1,1,0,1,0,0,0,1,helmet,0.09999999999999999
0,0,0,0,0,0,1,1,0,1,0,0,0,1,desk_lamp,0.03296703296703297
1,1,0,1,1,0,0,0,1,0,1,0,1,0,ant,0.0
1,1,0,1,1,0,0,0,1,0,1,0,1,0,helmet,0.06666666666666668
1,1,0,1,1,0,0,0,1,0,1,0,1,0,desk_lamp,0.09340659340659341
0,0,1,1,1,0,0,1,0,0,0,0,1,0,ant,0.0
0,0,1,1,1,0,0,1,0,0,0,0,1,0,helmet,0.04444444444444444
0,0,1,1,1,0,0,1,0,0,0,0,1,0,desk_lamp,0.03846153846153847
0,0,1,0,1,1,0,1,0,0,1,1,1,0,ant,0.1
0,0,1,0,1,1,0,1,0,0,1,1,1,0,helmet,0.06666666666666668
0,0,1,0,1,1,0,1,0,0,1,1,1,0,desk_lamp,0.12637362637362637
1,1,0,1,1,1,0,0,1,0,0,0,0,0,ant,0.0
1,1,0,1,1,1,0,0,1,0,0,0,0,0,helmet,0.11111111111111112
1,1,0,1,1,1,0,0,1,0,0,0,0,0,desk_lamp,0.07142857142857142
0,1,0,1,0,1,0,0,1,1,1,0,0,0,ant,0.15
0,1,0,1,0,1,0,0,1,1,1,0,0,0,helmet,0.02222222222222222
0,1,0,1,0,1,0,0,1,1,1,0,0,0,desk_lamp,0.03846153846153847
0,1,1,0,1,0,0,1,0,1,0,0,0,1,ant,0.35
0,1,1,0,1,0,0,1,0,1,0,0,0,1,helmet,0.09999999999999999
0,1,1,0,1,0,0,1,0,1,0,0,0,1,desk_lamp,0.03296703296703297
1,1,0,0,0,1,1,1,1,0,0,1,0,1,ant,0.1
1,1,0,0,0,1,1,1,1,0,0,1,0,1,helmet,0.22222222222222224
1,1,0,0,0,1,1,1,1,0,0,1,0,1,desk_lamp,0.14835164835164835
1,0,1,1,0,1,1,0,0,0,0,0,0,0,ant,0.0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,helmet,0.09999999999999999
1,0,1,1,0,1,1,0,0,0,0,0,0,0,desk_lamp,0.07142857142857144
0,0,1,0,0,0,0,0,0,1,1,0,1,0,ant,0.15
0,0,1,0,0,0,0,0,0,1,1,0,1,0,helmet,0.04444444444444444
0,0,1,0,0,0,0,0,0,1,1,0,1,0,desk_lamp,0.03846153846153847
0,0,1,0,0,0,1,1,0,1,1,1,1,0,ant,0.1
0,0,1,0,0,0,1,1,0,1,1,1,1,0,helmet,0.06666666666666668
0,0,1,0,0,0,1,1,0,1,1,1,1,0,desk_lamp,0.10439560439560439
0,1,0,1,1,1,1,1,1,1,0,1,0,1,ant,0.2
0,1,0,1,1,1,1,1,1,1,0,1,0,1,helmet,0.19999999999999998
0,1,0,1,1,1,1,1,1,1,0,1,0,1,desk_lamp,0.15384615384615383
1,0,1,0,0,1,1,1,1,1,0,1,1,0,ant,0.0
1,0,1,0,0,1,1,1,1,1,0,1,1,0,helmet,0.11111111111111112
1,0,1,0,0,1,1,1,1,1,0,1,1,0,desk_lamp,0.09890109890109891
1,1,1,1,1,0,0,0,1,0,1,1,0,1,ant,0.1
1,1,1,1,1,0,0,0,1,0,1,1,0,1,helmet,0.15555555555555553
1,1,1,1,1,0,0,0,1,0,1,1,0,1,desk_lamp,0.16483516483516486
1,0,0,1,1,0,1,0,1,0,0,0,1,0,ant,0.0
1,0,0,1,1,0,1,0,1,0,0,0,1,0,helmet,0.04444444444444444
1,0,0,1,1,0,1,0,1,0,0,0,1,0,desk_lamp,0.05494505494505495
1,1,0,1,1,1,0,1,0,0,1,0,0,1,ant,0.1
1,1,0,1,1,1,0,1,0,0,1,0,0,1,helmet,0.03333333333333333
1,1,0,1,1,1,0,1,0,0,1,0,0,1,desk_lamp,0.10989010989010987
1,0,0,1,1,1,0,0,1,1,1,1,0,1,ant,0.1
1,0,0,1,1,1,0,0,1,1,1,1,0,1,helmet,0.2
1,0,0,1,1,1,0,0,1,1,1,1,0,1,desk_lamp,0.15934065934065936
1,1,1,1,1,0,1,1,1,1,0,0,0,1,ant,0.25
1,1,1,1,1,0,1,1,1,1,0,0,0,1,helmet,0.11111111111111112
1,1,1,1,1,0,1,1,1,1,0,0,0,1,desk_lamp,0.07692307692307694
0,0,1,1,1,1,0,1,0,0,0,1,0,0,ant,0.0
0,0,1,1,1,1,0,1,0,0,0,1,0,0,helmet,0.18888888888888888
0,0,1,1,1,1,0,1,0,0,0,1,0,0,desk_lamp,0.13186813186813187
0,0,1,1,0,0,1,0,0,1,1,1,1,0,ant,0.1
0,0,1,1,0,0,1,0,0,1,1,1,1,0,helmet,0.06666666666666668
0,0,1,1,0,0,1,0,0,1,1,1,1,0,desk_lamp,0.1098901098901099
1,1,0,1,0,0,1,0,0,0,1,1,0,1,ant,0.1
1,1,0,1,0,0,1,0,0,0,1,1,0,1,helmet,0.14444444444444443
1,1,0,1,0,0,1,0,0,0,1,1,0,1,desk_lamp,0.16483516483516486
0,0,1,0,1,0,0,1,0,0,0,1,1,1,ant,0.1
0,0,1,0,1,0,0,1,0,0,0,1,1,1,helmet,0.05555555555555556
0,0,1,0,1,0,0,1,0,0,0,1,1,1,desk_lamp,0.11538461538461539
0,0,1,0,1,1,1,0,1,1,0,0,1,1,ant,0.25
0,0,1,0,1,1,1,0,1,1,0,0,1,1,helmet,0.04444444444444444
0,0,1,0,1,1,1,0,1,1,0,0,1,1,desk_lamp,0.05494505494505495
0,1,0,0,0,1,1,0,0,0,1,1,0,0,ant,0.0
0,1,0,0,0,1,1,0,0,0,1,1,0,0,helmet,0.16666666666666666
0,1,0,0,0,1,1,0,0,0,1,1,0,0,desk_lamp,0.1208791208791209
1,1,1,0,0,1,0,0,0,0,0,0,0,0,ant,0.0
1,1,1,0,0,1,0,0,0,0,0,0,0,0,helmet,0.09999999999999999
1,1,1,0,0,1,0,0,0,0,0,0,0,0,desk_lamp,0.07142857142857144
1,1,0,0,1,1,0,0,0,1,0,0,0,0,ant,0.0
1,1,0,0,1,1,0,0,0,1,0,0,0,0,helmet,0.05555555555555556
1,1,0,0,1,1,0,0,0,1,0,0,0,0,desk_lamp,0.049450549450549455
0,0,0,1,1,0,0,1,1,1,0,0,1,1,ant,0.25
0,0,0,1,1,0,0,1,1,1,0,0,1,1,helmet,0.04444444444444444
0,0,0,1,1,0,0,1,1,1,0,0,1,1,desk_lamp,0.05494505494505495
1,0,1,1,0,1,0,1,1,1,1,1,0,1,ant,0.1
1,0,1,1,0,1,0,1,1,1,1,1,0,1,helmet,0.2
1,0,1,1,0,1,0,1,1,1,1,1,0,1,desk_lamp,0.15934065934065936
0,1,0,0,1,0,0,0,0,0,1,0,1,0,ant,0.0
0,1,0,0,1,0,0,0,0,0,1,0,1,0,helmet,0.04444444444444444
0,1,0,0,1,0,0,0,0,0,1,0,1,0,desk_lamp,0.03846153846153847
0,1,1,1,0,0,1,0,0,0,1,0,1,0,ant,0.0
0,1,1,1,0,0,1,0,0,0,1,0,1,0,helmet,0.04444444444444444
0,1,1,1,0,0,1,0,0,0,1,0,1,0,desk_lamp,0.03846153846153847
0,1,0,0,0,0,0,1,0,0,1,0,0,1,ant,0.1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,helmet,0.01111111111111111
0,1,0,0,0,0,0,1,0,0,1,0,0,1,desk_lamp,0.06043956043956045
1,1,0,0,0,0,1,1,0,0,1,1,0,0,ant,0.0
1,1,0,0,0,0,1,1,0,0,1,1,0,0,helmet,0.18888888888888888
1,1,0,0,0,0,1,1,0,0,1,1,0,0,desk_lamp,0.13186813186813187
0,0,1,0,1,0,1,1,0,0,1,1,0,1,ant,0.1
0,0,1,0,1,0,1,1,0,0,1,1,0,1,helmet,0.12222222222222223
0,0,1,0,1,0,1,1,0,0,1,1,0,1,desk_lamp,0.15384615384615388
0,1,0,0,0,0,1,0,1,0,1,1,1,0,ant,0.05
0,1,0,0,0,0,1,0,1,0,1,1,1,0,helmet,0.06666666666666668
0,1,0,0,0,0,1,0,1,0,1,1,1,0,desk_lamp,0.12637362637362637
0,0,1,1,1,0,1,0,0,0,1,0,1,0,ant,0.0
0,0,1,1,1,0,1,0,0,0,1,0,1,0,helmet,0.04444444444444444
0,0,1,1,1,0,1,0,0,0,1,0,1,0,desk_lamp,0.03846153846153847
1,1,0,0,0,1,1,0,0,0,0,1,0,0,ant,0.0
1,1,0,0,0,1,1,0,0,0,0,1,0,0,helmet,0.24444444444444446
1,1,0,0,0,1,1,0,0,0,0,1,0,0,desk_lamp,0.13736263736263735
0,0,0,1,1,1,1,1,1,1,0,1,1,0,ant,0.1
0,0,0,1,1,1,1,1,1,1,0,1,1,0,helmet,0.06666666666666668
0,0,0,1,1,1,1,1,1,1,0,1,1,0,desk_lamp,0.09890109890109891
0,1,0,0,0,1,0,1,1,0,0,0,1,1,ant,0.2
0,1,0,0,0,1,0,1,1,0,0,0,1,1,helmet,0.05555555555555556
0,1,0,0,0,1,0,1,1,0,0,0,1,1,desk_lamp,0.06593406593406594
1,1,0,1,0,1,1,0,1,0,1,1,0,0,ant,0.0
1,1,0,1,0,1,1,0,1,0,1,1,0,0,helmet,0.2666666666666667
1,1,0,1,0,1,1,0,1,0,1,1,0,0,desk_lamp,0.15384615384615388
1,0,0,1,1,0,1,0,0,1,1,1,1,1,ant,0.1
1,0,0,1,1,0,1,0,0,1,1,1,1,1,helmet,0.11111111111111112
1,0,0,1,1,0,1,0,0,1,1,1,1,1,desk_lamp,0.13736263736263735
1,1,0,0,1,0,0,1,0,0,1,0,0,0,ant,0.0
1,1,0,0,1,0,0,1,0,0,1,0,0,0,helmet,0.02222222222222222
1,1,0,0,1,0,0,1,0,0,1,0,0,0,desk_lamp,0.08791208791208792
1,1,1,1,0,1,0,1,0,1,1,0,0,0,ant,0.0
1,1,1,1,0,1,0,1,0,1,1,0,0,0,helmet,0.02222222222222222
1,1,1,1,0,1,0,1,0,1,1,0,0,0,desk_lamp,0.07692307692307694
1,1,0,1,0,1,1,0,0,0,0,1,1,0,ant,0.0
1,1,0,1,0,1,1,0,0,0,0,1,1,0,helmet,0.07777777777777777
1,1,0,1,0,1,1,0,0,0,0,1,1,0,desk_lamp,0.1098901098901099
1,1,0,0,1,0,0,0,1,1,0,0,0,0,ant,0.0
1,1,0,0,1,0,0,0,1,1,0,0,0,0,helmet,0.08888888888888888
1,1,0,0,1,0,0,0,1,1,0,0,0,0,desk_lamp,0.03846153846153847
0,0,1,0,1,0,0,1,0,1,1,1,0,0,ant,0.1
0,0,1,0,1,0,0,1,0,1,1,1,0,0,helmet,0.18888888888888888
0,0,1,0,1,0,0,1,0,1,1,1,0,0,desk_lamp,0.10989010989010992
0,0,0,1,1,1,0,0,0,0,1,1,0,1,ant,0.1
0,0,0,1,1,1,0,0,0,0,1,1,0,1,helmet,0.12222222222222223
0,0,0,1,1,1,0,0,0,0,1,1,0,1,desk_lamp,0.14835164835164835
1,0,0,1,1,0,1,0,1,0,1,1,1,1,ant,0.1
1,0,0,1,1,0,1,0,1,0,1,1,1,1,helmet,0.1
1,0,0,1,1,0,1,0,1,0,1,1,1,1,desk_lamp,0.15384615384615383
1,1,1,1,0,1,0,0,1,1,0,0,0,0,ant,0.0
1,1,1,1,0,1,0,0,1,1,0,0,0,0,helmet,0.08888888888888888
1,1,1,1,0,1,0,0,1,1,0,0,0,0,desk_lamp,0.03846153846153847
1,1,1,1,0,0,1,0,0,1,1,0,1,0,ant,0.0
1,1,1,1,0,0,1,0,0,1,1,0,1,0,helmet,0.04444444444444444
1,1,1,1,0,0,1,0,0,1,1,0,1,0,desk_lamp,0.07142857142857142
0,1,0,0,1,1,0,1,1,0,1,1,0,1,ant,0.1
0,1,0,0,1,1,0,1,1,0,1,1,0,1,helmet,0.12222222222222223
0,1,0,0,1,1,0,1,1,0,1,1,0,1,desk_lamp,0.16483516483516486
1,1,0,0,0,0,1,1,0,0,0,0,1,0,ant,0.05
1,1,0,0,0,0,1,1,0,0,0,0,1,0,helmet,0.05555555555555556
1,1,0,0,0,0,1,1,0,0,0,0,1,0,desk_lamp,0.03296703296703297
1,0,0,1,0,1,0,0,1,0,1,0,1,1,ant,0.1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,helmet,0.04444444444444444
1,0,0,1,0,1,0,0,1,0,1,0,1,1,desk_lamp,0.1098901098901099
1,0,1,0,0,0,0,1,0,0,1,0,0,1,ant,0.1
1,0,1,0,0,0,0,1,0,0,1,0,0,1,helmet,0.03333333333333333
1,0,1,0,0,0,0,1,0,0,1,0,0,1,desk_lamp,0.0989010989010989
0,0,1,1,1,0,0,0,0,0,1,1,1,0,ant,0.1
0,0,1,1,1,0,0,0,0,0,1,1,1,0,helmet,0.06666666666666668
0,0,1,1,1,0,0,0,0,0,1,1,1,0,desk_lamp,0.12637362637362637
1,1,1,1,0,0,1,1,1,0,0,0,1,1,ant,0.1
1,1,1,1,0,0,1,1,1,0,0,0,1,1,helmet,0.06666666666666668
1,1,1,1,0,0,1,1,1,0,0,0,1,1,desk_lamp,0.08241758241758243
0,0,0,0,0,0,1,1,1,0,1,0,0,1,ant,0.2
0,0,0,0,0,0,1,1,1,0,1,0,0,1,helmet,0.03333333333333333
0,0,0,0,0,0,1,1,1,0,1,0,0,1,desk_lamp,0.08241758241758243
1,1,0,1,0,0,0,0,1,0,1,1,1,1,ant,0.1
1,1,0,1,0,0,0,0,1,0,1,1,1,1,helmet,0.1
1,1,0,1,0,0,0,0,1,0,1,1,1,1,desk_lamp,0.15384615384615383
1,0,1,0,1,0,0,1,0,0,1,1,1,1,ant,0.1
1,0,1,0,1,0,0,1,0,0,1,1,1,1,helmet,0.1
1,0,1,0,1,0,0,1,0,0,1,1,1,1,desk_lamp,0.15384615384615383
1,0,0,1,0,1,1,0,0,0,1,1,1,1,ant,0.1
1,0,0,1,0,1,1,0,0,0,1,1,1,1,helmet,0.1
1,0,0,1,0,1,1,0,0,0,1,1,1,1,desk_lamp,0.15384615384615383
0,1,0,1,0,0,0,0,1,1,0,1,1,1,ant,0.2
0,1,0,1,0,0,0,0,1,1,0,1,1,1,helmet,0.07777777777777779
0,1,0,1,0,0,0,0,1,1,0,1,1,1,desk_lamp,0.1043956043956044
